ip_address,request_path,request_method,user_agent,failed_login_attempts,request_count,risk_score,risk_level,attack_type
"64.179.149.114","/login/","POST","python-requests/2.28","7","7","15.1","MALICIOUS","CREDENTIAL_STUFFING"
"248.83.46.170","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","14","9.2","SUSPICIOUS","COMMAND_INJECTION"
"130.251.175.239","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","2","2","6.6","SUSPICIOUS","SQL_INJECTION"
"39.154.7.171","/login/","POST","python-requests/2.28","10","10","19","MALICIOUS","CREDENTIAL_STUFFING"
"32.246.79.90","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","17","10.1","SUSPICIOUS","COMMAND_INJECTION"
"59.47.121.107","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","7","7","17.1","MALICIOUS","SQL_INJECTION"
"35.78.220.183","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","15","15","23.5","MALICIOUS","CREDENTIAL_STUFFING"
"54.76.251.217","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","5","5.5","NORMAL","PATH_TRAVERSAL"
"254.1.201.88","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","9","9","19.7","MALICIOUS","SQL_INJECTION"
"116.64.55.91","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","14","7.2","SUSPICIOUS","HTTP_METHOD_ABUSE"
"15.50.106.182","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","12","6.6","SUSPICIOUS","HTTP_METHOD_ABUSE"
"246.62.216.75","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","11","11","18.3","MALICIOUS","CREDENTIAL_STUFFING"
"139.53.111.74","/login/","POST","python-requests/2.28","8","8","16.4","MALICIOUS","CREDENTIAL_STUFFING"
"176.234.240.5","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","14","8.2","SUSPICIOUS","PATH_TRAVERSAL"
"40.186.149.101","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","12","12","23.6","MALICIOUS","SQL_INJECTION"
"250.196.59.149","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","11","7.3","SUSPICIOUS","PATH_TRAVERSAL"
"193.64.249.103","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","11","7.3","SUSPICIOUS","PATH_TRAVERSAL"
"65.50.169.26","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","9","7.7","SUSPICIOUS","COMMAND_INJECTION"
"29.198.219.67","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","8","2.4","NORMAL","NORMAL"
"156.235.34.175","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","11","8.3","SUSPICIOUS","COMMAND_INJECTION"
"200.114.16.207","/login/","POST","python-requests/2.28","18","18","29.4","MALICIOUS","CREDENTIAL_STUFFING"
"72.184.247.117","/login/","POST","python-requests/2.28","12","12","21.6","MALICIOUS","CREDENTIAL_STUFFING"
"15.158.196.225","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","7","5.1","NORMAL","HTTP_METHOD_ABUSE"
"47.169.177.194","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","9","6.7","SUSPICIOUS","PATH_TRAVERSAL"
"176.136.57.243","/login/","POST","python-requests/2.28","6","6","13.8","MALICIOUS","CREDENTIAL_STUFFING"
"199.187.142.123","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","13","13","20.9","MALICIOUS","CREDENTIAL_STUFFING"
"200.45.146.191","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","11","11","18.3","MALICIOUS","CREDENTIAL_STUFFING"
"227.103.247.11","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","7","5.1","NORMAL","HTTP_METHOD_ABUSE"
"163.238.224.27","/login/","POST","python-requests/2.28","11","11","20.3","MALICIOUS","CREDENTIAL_STUFFING"
"49.245.145.114","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","11","8.3","SUSPICIOUS","COMMAND_INJECTION"
"115.124.21.224","/login/","POST","python-requests/2.28","12","12","21.6","MALICIOUS","CREDENTIAL_STUFFING"
"253.213.73.227","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","13","6.9","SUSPICIOUS","HTTP_METHOD_ABUSE"
"85.104.30.132","/login/","POST","python-requests/2.28","10","10","19","MALICIOUS","CREDENTIAL_STUFFING"
"254.116.128.171","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","8","7.4","SUSPICIOUS","COMMAND_INJECTION"
"47.219.202.17","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","13","13","24.9","MALICIOUS","SQL_INJECTION"
"151.46.78.124","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","7","2.1","NORMAL","NORMAL"
"179.39.238.151","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","7","5.1","NORMAL","HTTP_METHOD_ABUSE"
"99.55.189.161","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","12","7.6","SUSPICIOUS","PATH_TRAVERSAL"
"209.118.185.105","/login/","POST","python-requests/2.28","11","11","20.3","MALICIOUS","CREDENTIAL_STUFFING"
"76.250.220.56","/login/","POST","python-requests/2.28","8","8","16.4","MALICIOUS","CREDENTIAL_STUFFING"
"60.62.10.126","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","14","14","26.2","MALICIOUS","SQL_INJECTION"
"56.234.35.32","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","6","6.8","SUSPICIOUS","COMMAND_INJECTION"
"86.196.69.75","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","14","7.2","SUSPICIOUS","HTTP_METHOD_ABUSE"
"173.223.53.121","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","13","6.9","SUSPICIOUS","HTTP_METHOD_ABUSE"
"217.68.115.216","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","9","7.7","SUSPICIOUS","COMMAND_INJECTION"
"53.234.88.74","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","9","9","15.7","MALICIOUS","CREDENTIAL_STUFFING"
"151.208.214.73","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","9","7.7","SUSPICIOUS","COMMAND_INJECTION"
"161.176.111.206","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","12","6.6","SUSPICIOUS","HTTP_METHOD_ABUSE"
"37.243.219.90","/login/","POST","python-requests/2.28","7","7","15.1","MALICIOUS","CREDENTIAL_STUFFING"
"9.226.159.190","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","8","5.4","NORMAL","HTTP_METHOD_ABUSE"
"16.180.130.28","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","16","7.8","SUSPICIOUS","HTTP_METHOD_ABUSE"
"98.151.67.124","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","6","1.8","NORMAL","NORMAL"
"38.123.157.151","/login/","POST","python-requests/2.28","6","6","13.8","MALICIOUS","CREDENTIAL_STUFFING"
"203.104.81.176","/login/","POST","python-requests/2.28","12","12","21.6","MALICIOUS","CREDENTIAL_STUFFING"
"233.229.250.54","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","9","9","19.7","MALICIOUS","SQL_INJECTION"
"150.30.18.33","/login/","POST","python-requests/2.28","13","13","22.9","MALICIOUS","CREDENTIAL_STUFFING"
"185.31.142.172","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","9","9","19.7","MALICIOUS","SQL_INJECTION"
"169.98.110.241","/login/","POST","python-requests/2.28","11","11","20.3","MALICIOUS","CREDENTIAL_STUFFING"
"205.13.121.67","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","10","6","SUSPICIOUS","HTTP_METHOD_ABUSE"
"252.160.116.242","/login/","POST","python-requests/2.28","13","13","22.9","MALICIOUS","CREDENTIAL_STUFFING"
"227.144.25.184","/login/","POST","python-requests/2.28","12","12","21.6","MALICIOUS","CREDENTIAL_STUFFING"
"120.108.72.197","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","12","3.6","NORMAL","NORMAL"
"120.146.130.22","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","16","8.8","SUSPICIOUS","PATH_TRAVERSAL"
"41.51.47.241","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","13","8.9","SUSPICIOUS","COMMAND_INJECTION"
"21.227.173.166","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","14","8.2","SUSPICIOUS","PATH_TRAVERSAL"
"166.204.78.49","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","10","8","SUSPICIOUS","COMMAND_INJECTION"
"183.27.158.84","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","12","8.6","SUSPICIOUS","COMMAND_INJECTION"
"177.26.146.244","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","7","7","13.1","MALICIOUS","CREDENTIAL_STUFFING"
"145.196.123.98","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","17","5.1","NORMAL","NORMAL"
"20.188.99.131","/login/","POST","python-requests/2.28","3","3","5.9","NORMAL","BRUTE_FORCE"
"99.243.78.254","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","7","7","13.1","MALICIOUS","CREDENTIAL_STUFFING"
"230.233.104.176","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","14","8.2","SUSPICIOUS","PATH_TRAVERSAL"
"193.200.96.77","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","15","4.5","NORMAL","NORMAL"
"198.167.150.2","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","8","8","14.4","MALICIOUS","CREDENTIAL_STUFFING"
"44.198.13.13","/login/","POST","python-requests/2.28","15","15","25.5","MALICIOUS","CREDENTIAL_STUFFING"
"49.254.219.137","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","14","7.2","SUSPICIOUS","HTTP_METHOD_ABUSE"
"98.16.167.50","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","10","6","SUSPICIOUS","HTTP_METHOD_ABUSE"
"231.5.207.113","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","11","6.3","SUSPICIOUS","HTTP_METHOD_ABUSE"
"123.117.196.192","/login/","POST","python-requests/2.28","12","12","21.6","MALICIOUS","CREDENTIAL_STUFFING"
"173.62.176.201","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","13","6.9","SUSPICIOUS","HTTP_METHOD_ABUSE"
"133.38.135.74","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","11","11","18.3","MALICIOUS","CREDENTIAL_STUFFING"
"195.25.65.82","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","8","6.4","SUSPICIOUS","PATH_TRAVERSAL"
"15.8.50.39","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","8","5.4","NORMAL","HTTP_METHOD_ABUSE"
"123.212.171.56","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","9","9","19.7","MALICIOUS","SQL_INJECTION"
"225.121.28.55","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","11","3.3","NORMAL","NORMAL"
"50.61.195.60","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","8","8","18.4","MALICIOUS","SQL_INJECTION"
"243.63.11.220","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","9","9","15.7","MALICIOUS","CREDENTIAL_STUFFING"
"111.53.130.215","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","11","11","22.3","MALICIOUS","SQL_INJECTION"
"30.97.135.197","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","11","11","18.3","MALICIOUS","CREDENTIAL_STUFFING"
"95.219.77.149","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","9","2.7","NORMAL","NORMAL"
"218.66.117.123","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","7","7","17.1","MALICIOUS","SQL_INJECTION"
"39.6.83.168","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","12","12","19.6","MALICIOUS","CREDENTIAL_STUFFING"
"17.41.179.169","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","9","6.7","SUSPICIOUS","PATH_TRAVERSAL"
"32.163.221.212","/login/","POST","python-requests/2.28","6","6","13.8","MALICIOUS","CREDENTIAL_STUFFING"
"166.227.145.149","/login/","POST","python-requests/2.28","12","12","21.6","MALICIOUS","CREDENTIAL_STUFFING"
"73.65.23.25","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","9","6.7","SUSPICIOUS","PATH_TRAVERSAL"
"4.171.24.241","/login/","POST","python-requests/2.28","16","16","26.8","MALICIOUS","CREDENTIAL_STUFFING"
"119.188.14.29","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","13","13","24.9","MALICIOUS","SQL_INJECTION"
"162.168.150.82","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","9","7.7","SUSPICIOUS","COMMAND_INJECTION"
"132.227.74.36","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","5","5.5","NORMAL","PATH_TRAVERSAL"
"253.167.36.165","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","6","4.8","NORMAL","HTTP_METHOD_ABUSE"
"226.160.213.254","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","10","7","SUSPICIOUS","PATH_TRAVERSAL"
"31.211.131.163","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","15","4.5","NORMAL","NORMAL"
"190.148.156.244","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","5","5","14.5","MALICIOUS","SQL_INJECTION"
"117.80.46.97","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","11","6.3","SUSPICIOUS","HTTP_METHOD_ABUSE"
"170.118.152.151","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","5","4.5","NORMAL","HTTP_METHOD_ABUSE"
"161.102.239.78","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","7","5.1","NORMAL","HTTP_METHOD_ABUSE"
"155.193.64.211","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","7","7","17.1","MALICIOUS","SQL_INJECTION"
"214.237.74.40","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","9","9","15.7","MALICIOUS","CREDENTIAL_STUFFING"
"154.115.133.220","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","12","3.6","NORMAL","NORMAL"
"117.246.109.84","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","11","8.3","SUSPICIOUS","COMMAND_INJECTION"
"137.207.115.88","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","11","7.3","SUSPICIOUS","PATH_TRAVERSAL"
"231.236.12.142","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","13","13","20.9","MALICIOUS","CREDENTIAL_STUFFING"
"182.112.17.33","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","16","7.8","SUSPICIOUS","HTTP_METHOD_ABUSE"
"104.39.230.60","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","7","7","17.1","MALICIOUS","SQL_INJECTION"
"110.227.226.74","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","10","8","SUSPICIOUS","COMMAND_INJECTION"
"193.218.205.85","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","9","5.7","NORMAL","HTTP_METHOD_ABUSE"
"217.14.217.62","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","6","4.8","NORMAL","HTTP_METHOD_ABUSE"
"165.211.87.130","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","8","2.4","NORMAL","NORMAL"
"189.37.32.6","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","11","11","18.3","MALICIOUS","CREDENTIAL_STUFFING"
"134.28.75.219","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","9","2.7","NORMAL","NORMAL"
"135.253.25.77","/login/","POST","python-requests/2.28","11","11","20.3","MALICIOUS","CREDENTIAL_STUFFING"
"31.159.72.80","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","7","5.1","NORMAL","HTTP_METHOD_ABUSE"
"130.96.1.157","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","3","3","7.9","SUSPICIOUS","SQL_INJECTION"
"1.154.67.48","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","13","8.9","SUSPICIOUS","COMMAND_INJECTION"
"7.109.17.138","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","11","8.3","SUSPICIOUS","COMMAND_INJECTION"
"213.113.206.114","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","8","8","18.4","MALICIOUS","SQL_INJECTION"
"152.222.62.75","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","10","10","21","MALICIOUS","SQL_INJECTION"
"183.230.125.172","/login/","POST","python-requests/2.28","9","9","17.7","MALICIOUS","CREDENTIAL_STUFFING"
"12.22.39.87","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","7","7","13.1","MALICIOUS","CREDENTIAL_STUFFING"
"54.34.230.227","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","9","7.7","SUSPICIOUS","COMMAND_INJECTION"
"153.99.174.145","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","7","7.1","SUSPICIOUS","COMMAND_INJECTION"
"246.32.94.22","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","8","6.4","SUSPICIOUS","PATH_TRAVERSAL"
"28.150.175.70","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","7","7","13.1","MALICIOUS","CREDENTIAL_STUFFING"
"175.85.206.233","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","12","8.6","SUSPICIOUS","COMMAND_INJECTION"
"124.211.229.138","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","7","7.1","SUSPICIOUS","COMMAND_INJECTION"
"7.165.130.67","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","13","6.9","SUSPICIOUS","HTTP_METHOD_ABUSE"
"201.165.229.117","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","16","8.8","SUSPICIOUS","PATH_TRAVERSAL"
"97.187.160.70","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","17","17","26.1","MALICIOUS","CREDENTIAL_STUFFING"
"37.11.50.204","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","13","6.9","SUSPICIOUS","HTTP_METHOD_ABUSE"
"57.9.53.182","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","12","7.6","SUSPICIOUS","PATH_TRAVERSAL"
"80.155.57.92","/login/","POST","python-requests/2.28","11","11","20.3","MALICIOUS","CREDENTIAL_STUFFING"
"179.228.202.121","/login/","POST","python-requests/2.28","6","6","13.8","MALICIOUS","CREDENTIAL_STUFFING"
"251.146.131.23","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","10","8","SUSPICIOUS","COMMAND_INJECTION"
"50.221.78.224","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","10","10","21","MALICIOUS","SQL_INJECTION"
"248.174.178.85","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","11","11","22.3","MALICIOUS","SQL_INJECTION"
"72.241.124.86","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","11","3.3","NORMAL","NORMAL"
"207.130.137.249","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","12","8.6","SUSPICIOUS","COMMAND_INJECTION"
"182.35.243.7","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","10","6","SUSPICIOUS","HTTP_METHOD_ABUSE"
"29.9.44.202","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","10","10","17","MALICIOUS","CREDENTIAL_STUFFING"
"203.212.122.50","/login/","POST","python-requests/2.28","8","8","16.4","MALICIOUS","CREDENTIAL_STUFFING"
"30.225.248.82","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","10","10","21","MALICIOUS","SQL_INJECTION"
"186.220.59.105","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","10","10","21","MALICIOUS","SQL_INJECTION"
"141.19.76.100","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","13","13","24.9","MALICIOUS","SQL_INJECTION"
"47.235.153.123","/login/","POST","python-requests/2.28","6","6","13.8","MALICIOUS","CREDENTIAL_STUFFING"
"3.151.201.225","/login/","POST","python-requests/2.28","10","10","19","MALICIOUS","CREDENTIAL_STUFFING"
"95.207.53.76","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","7","5.1","NORMAL","HTTP_METHOD_ABUSE"
"119.216.11.193","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","10","6","SUSPICIOUS","HTTP_METHOD_ABUSE"
"166.150.194.117","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","7","7","17.1","MALICIOUS","SQL_INJECTION"
"6.230.50.97","/login/","POST","python-requests/2.28","12","12","21.6","MALICIOUS","CREDENTIAL_STUFFING"
"126.226.222.132","/login/","POST","python-requests/2.28","10","10","19","MALICIOUS","CREDENTIAL_STUFFING"
"28.101.253.116","/login/","POST","python-requests/2.28","8","8","16.4","MALICIOUS","CREDENTIAL_STUFFING"
"37.35.86.137","/login/","POST","python-requests/2.28","12","12","21.6","MALICIOUS","CREDENTIAL_STUFFING"
"250.38.49.10","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","11","6.3","SUSPICIOUS","HTTP_METHOD_ABUSE"
"99.25.238.201","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","5","4.5","NORMAL","HTTP_METHOD_ABUSE"
"32.173.120.181","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","11","8.3","SUSPICIOUS","COMMAND_INJECTION"
"183.213.217.92","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","10","10","21","MALICIOUS","SQL_INJECTION"
"179.68.32.142","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","5","4.5","NORMAL","HTTP_METHOD_ABUSE"
"235.17.137.57","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","10","6","SUSPICIOUS","HTTP_METHOD_ABUSE"
"1.100.134.53","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","8","7.4","SUSPICIOUS","COMMAND_INJECTION"
"4.147.21.109","/login/","POST","python-requests/2.28","17","17","28.1","MALICIOUS","CREDENTIAL_STUFFING"
"76.175.39.58","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","9","5.7","NORMAL","HTTP_METHOD_ABUSE"
"72.204.27.120","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","7","7.1","SUSPICIOUS","COMMAND_INJECTION"
"22.101.149.211","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","9","5.7","NORMAL","HTTP_METHOD_ABUSE"
"92.145.54.247","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","10","7","SUSPICIOUS","PATH_TRAVERSAL"
"12.92.139.215","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","6","1.8","NORMAL","NORMAL"
"239.218.195.241","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","10","7","SUSPICIOUS","PATH_TRAVERSAL"
"169.37.9.152","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","12","12","19.6","MALICIOUS","CREDENTIAL_STUFFING"
"99.236.107.233","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","9","9","19.7","MALICIOUS","SQL_INJECTION"
"81.15.184.60","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","12","12","23.6","MALICIOUS","SQL_INJECTION"
"222.14.17.254","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","6","6","15.8","MALICIOUS","SQL_INJECTION"
"125.85.29.93","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","11","11","18.3","MALICIOUS","CREDENTIAL_STUFFING"
"159.81.13.207","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","9","2.7","NORMAL","NORMAL"
"231.84.73.132","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","10","3","NORMAL","NORMAL"
"105.102.170.145","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","5","5.5","NORMAL","PATH_TRAVERSAL"
"90.74.55.248","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","6","6","15.8","MALICIOUS","SQL_INJECTION"
"148.137.60.43","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","10","6","SUSPICIOUS","HTTP_METHOD_ABUSE"
"73.5.100.22","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","10","3","NORMAL","NORMAL"
"82.50.13.53","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","8","5.4","NORMAL","HTTP_METHOD_ABUSE"
"214.61.146.27","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","10","7","SUSPICIOUS","PATH_TRAVERSAL"
"242.251.4.107","/login/","GET","mozilla/5.0 (windows nt 10.0; win64; x64)","0","9","6.7","SUSPICIOUS","PATH_TRAVERSAL"
"236.55.224.73","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","10","10","21","MALICIOUS","SQL_INJECTION"
"18.166.2.222","/login/","DELETE","mozilla/5.0 (windows nt 10.0; win64; x64)","0","12","6.6","SUSPICIOUS","HTTP_METHOD_ABUSE"
"239.143.10.139","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","11","11","18.3","MALICIOUS","CREDENTIAL_STUFFING"
"119.239.118.67","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","9","2.7","NORMAL","NORMAL"
"173.24.231.250","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","9","9","19.7","MALICIOUS","SQL_INJECTION"
"38.215.73.157","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","10","3","NORMAL","NORMAL"
"236.23.205.103","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","7","7","17.1","MALICIOUS","SQL_INJECTION"
"170.24.97.52","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","9","2.7","NORMAL","NORMAL"
"10.76.47.245","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","9","7.7","SUSPICIOUS","COMMAND_INJECTION"
"203.73.18.224","/login/","POST","mozilla/5.0 (windows nt 10.0; win64; x64)","0","12","3.6","NORMAL","NORMAL"
